0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;5.14;5.69;5.55;4.16;3.0
8.0;0.0;0.0;6.1;6.86;6.75;5.28;4.1
10.0;0.0;0.0;6.87;7.58;7.54;6.24;4.8
12.0;0.0;0.0;7.36;7.92;7.98;7.07;6.0
14.0;0.0;0.0;7.64;8.09;8.35;7.64;6.7
16.0;0.0;0.0;7.8;8.22;8.74;8.01;7.2
20.0;0.0;0.0;7.87;8.61;9.55;8.74;8.1
